estimator,half_CI
-0.000748123,0.00324037
-4.40196e-05,0.00337774
0.000228872,0.00294403
-4.78083e-05,0.00261025
-0.000653761,0.00276586
-0.000238536,0.00271473
-0.000506291,0.00264435
-0.000846307,0.00296112
-0.000336583,0.0027921
-0.00109777,0.00300099
-0.000957243,0.00332007
-0.000586676,0.00300108
-0.00125032,0.0029359
-0.00178667,0.00317037
-0.001079,0.00309214
-0.00177822,0.00296193
-0.0015089,0.00310705
-0.00119804,0.00277235
-0.00163935,0.00279212
-0.00114714,0.00310373
-0.00114385,0.00286017
-0.00129836,0.00275244
-0.00138732,0.00281601
-0.000485371,0.00265862
-0.00102152,0.00270357
-0.000616403,0.00288863
-0.000276906,0.0026865
-0.000829064,0.00279059
0.0001183,0.00280089
0.000122653,0.00246612
-2.08955e-06,0.00244247
-0.000837898,0.00258024
-0.000172487,0.0025444
-0.000629644,0.00244565
-0.000877549,0.00262672
-0.000164865,0.00250095
-0.000760718,0.00257667
-0.000651375,0.00276771
-0.00041154,0.00263648
-0.000426059,0.00241712
-0.000743335,0.0024847
3.22697e-05,0.0023375
-0.0001558,0.0021362
-0.000430798,0.00241119
2.0096e-05,0.00216193
-0.000833284,0.00226794
-0.000291209,0.00236719
2.53228e-05,0.00201073
-0.000390513,0.00196723
-0.000856336,0.00219707
-0.000476805,0.00220874
-0.000875667,0.00220909
-0.000649268,0.00232343
-0.000145146,0.0020546
-0.000535812,0.00217851
-0.000191123,0.00228978
-0.000186259,0.00205803
-0.000251981,0.00193342
-0.000572039,0.00205499
-0.000214551,0.00215298
-0.000883643,0.00213915
-0.00112356,0.00232931
-0.00059702,0.00221746
-0.00130217,0.00222495
-0.000930123,0.0022949
-0.000792664,0.00207886
-0.000845029,0.00193193
-0.00101551,0.00213703
-0.000285528,0.00211531
-0.000549651,0.002131
-0.000572058,0.00222722
0.000139215,0.00198405
-0.000310875,0.00203223
0.000136256,0.00211296
0.00034498,0.00186277
0.000288696,0.00179992
0.000351655,0.00194092
0.00114759,0.00183396
0.000594921,0.00191487
0.000568232,0.00212068
0.000822404,0.00196151
0.000525907,0.00208882
0.000715419,0.00219817
0.000831304,0.00190284
0.000616463,0.00187895
0.000233348,0.00202339
0.000649865,0.00202827
0.000206406,0.00205846
0.000226148,0.00212695
0.000668245,0.00194949
0.000361127,0.0020191
0.000588129,0.00208808
0.000877447,0.00200336
0.000637913,0.00199314
0.00040726,0.00205577
0.000909027,0.00199913
0.000364177,0.00202782
0.000491393,0.00212261
0.000875457,0.00206203
0.00054659,0.00212008
0.000996946,0.00215466
0.00117214,0.00197541
0.00101884,0.00188728
0.000626816,0.00202576
0.00115441,0.00197066
0.000585378,0.00203847
0.000482596,0.00219171
0.000886482,0.00209048
0.000535526,0.00225047
0.00119008,0.00231126
0.00115883,0.00217872
0.00125141,0.00205538
0.000950749,0.00206724
0.00129859,0.00205042
0.00127668,0.00201808
0.00110012,0.00216667
0.00158262,0.0021478
0.00116329,0.00219546
0.00137759,0.00222663
0.00190435,0.00205765
0.00166565,0.00206081
0.00133874,0.00216051
0.00154036,0.00215397
0.00110696,0.00213078
0.00123593,0.00217346
0.00177087,0.00204162
0.0013217,0.00210002
0.0015085,0.00221729
0.00162298,0.00211127
0.00129393,0.00204666
0.0011003,0.00204657
0.00143791,0.00204137
0.000861983,0.00206563
0.000860109,0.00219617
0.00102306,0.00218323
0.00043486,0.00227101
0.000793493,0.00230884
0.000714267,0.00210508
0.000785285,0.00206817
0.000488599,0.0020722
0.00104591,0.00199996
0.000597869,0.00196218
0.000560075,0.00201204
0.00117614,0.00195744
0.00076983,0.00202445
0.000983015,0.00212682
0.00115966,0.00210061
0.000970335,0.00199124
0.000699768,0.00205137
0.000987164,0.00198115
0.000740888,0.00197288
0.00060638,0.00210006
0.000858011,0.00198429
0.00045344,0.00210757
0.000527336,0.00218517
0.000747802,0.00200064
0.000288187,0.00199899
8.81349e-05,0.0021298
0.000397633,0.00209857
-5.69311e-05,0.00211256
0.000138721,0.00212512
0.00037365,0.00192694
0.000131375,0.00197045
0.000493761,0.00207622
0.000412085,0.00197581
0.000396477,0.00188638
0.000204988,0.00186534
0.00072079,0.00182737
0.000280846,0.00185445
0.000480781,0.0019694
0.000797706,0.00193715
0.000449698,0.00192217
0.000976343,0.00199086
0.00135484,0.00182986
0.0011191,0.00186736
0.000776074,0.00196013
0.00115445,0.00186316
0.000893001,0.00188252
0.000837397,0.0019253
0.00115384,0.00180434
0.000753845,0.00191054
0.000948188,0.00195566
0.00095476,0.00186931
0.000803822,0.00179306
0.000729495,0.00187495
0.00117873,0.0017367
0.000996377,0.00178907
0.00109459,0.00191844
0.00131724,0.00175893
0.000867298,0.00187721
0.00122399,0.00185925
0.00139236,0.00165349
0.00133129,0.00165466
0.00106974,0.00177518
0.00126517,0.00176087
0.000994811,0.00170694
0.000913404,0.00178279
0.00115326,0.00164448
0.000973882,0.00166838
0.00105965,0.00175431
0.00108976,0.00164366
0.000837558,0.0015695
0.000562359,0.00165571
0.00077866,0.0016702
0.000269091,0.0016987
0.000213514,0.00182467
0.000525887,0.0017656
6.93632e-05,0.00179261
0.000361437,0.00181197
0.000385666,0.00162665
0.000322164,0.00162392
0.000122176,0.00175908
0.000646488,0.00173237
0.000430524,0.00175375
0.000574799,0.00176564
0.00102144,0.00159082
0.000701003,0.00162718
0.00105951,0.00166664
0.00117389,0.00151761
0.00113472,0.00145591
0.000751719,0.0014864
0.00111729,0.00144186
0.000813708,0.00148156
0.000563026,0.0015962
0.000902475,0.00154018
0.000552551,0.0016
0.00056193,0.00164824
0.000731827,0.00150333
0.000441225,0.00151351
0.00022358,0.00162399
0.000444336,0.00164332
0.000115102,0.00163245
0.000253987,0.00162041
0.000475471,0.00148535
0.00020855,0.00149009
0.000302121,0.00160036
0.000179414,0.00149223
-0.000101515,0.00145166
-0.000211081,0.00146049
0.00023151,0.00144538
-0.000101688,0.00148521
-1.71152e-05,0.00155497
0.000158945,0.00155871
-0.000150825,0.00160958
0.000200435,0.00162407
0.000291517,0.00150168
0.000145344,0.00151003
-0.000203116,0.00160049
0.000152762,0.0015707
-0.000201365,0.0015819
-0.000294105,0.00167301
8.92938e-05,0.00157722
-0.000450253,0.00162227
-0.000262021,0.00168293
-0.000161149,0.00164203
-0.000162437,0.00156773
-0.000305668,0.00157465
3.41403e-05,0.00149974
-0.000163056,0.0014656
-6.24541e-05,0.00158135
0.000159959,0.0015422
-0.000127716,0.0016389
4.53804e-05,0.00168608
0.000244865,0.00154638
3.9195e-06,0.00154262
4.02779e-05,0.00159809
0.000306701,0.0015804
0.000121789,0.00153816
0.000403887,0.0015753
0.000691292,0.00146794
0.000431716,0.0015027
0.000725713,0.00159532
0.000631579,0.00153171
0.000564172,0.00147811
0.00036617,0.00147461
0.000623174,0.0015348
0.000242048,0.00153829
8.15026e-05,0.00161772
0.000271347,0.00163463
-0.000126608,0.00165551
7.7895e-05,0.00167246
0.00013143,0.00156733
0.000154587,0.00150912
-8.45043e-05,0.0015728
0.00032795,0.00156993
0.000109471,0.00158528
0.000144268,0.00159816
0.000553936,0.00152542
0.000229449,0.00154845
0.000423654,0.00157906
0.000558028,0.00148813
0.000411801,0.00143623
0.000339909,0.00144749
0.000588944,0.00137016
0.000402627,0.00134354
0.000360826,0.00140417
0.000549571,0.00136875
0.000286392,0.001448
0.000354292,0.00154931
0.000518359,0.00142581
0.000291699,0.00140374
-0.000111922,0.00145599
0.000226145,0.00145219
-1.34149e-06,0.00141896
1.89671e-05,0.00143911
0.000264242,0.00133836
7.28442e-05,0.00133288
0.00011938,0.00141214
0.000289753,0.00133629
0.000199222,0.00130392
9.20274e-05,0.00131521
0.000422904,0.00130358
0.00011886,0.00132194
0.000118981,0.00140398
0.000287024,0.00135443
7.19353e-05,0.00135544
0.000402676,0.00139017
0.00056369,0.00129688
0.000365347,0.00130336
8.28304e-05,0.00135395
0.000341154,0.00130416
0.000134646,0.00131012
0.000138526,0.00135685
0.000250786,0.00126106
-8.35851e-05,0.00133049
3.53405e-05,0.00137884
6.56367e-05,0.00131925
8.7473e-05,0.00125649
-1.36814e-05,0.00130423
0.000245644,0.00130017
0.000168523,0.00130211
2.77478e-05,0.00137526
0.000263803,0.00132818
-0.000160439,0.00133356
2.30692e-05,0.00135819
0.000273369,0.0012948
9.06738e-05,0.00129593
3.76832e-05,0.00137049
0.000193855,0.00136062
-3.32995e-05,0.00134042
5.34026e-06,0.00141254
0.000248339,0.00134478
5.92965e-05,0.00136801
0.000263564,0.00138865
0.00028375,0.00130494
3.31561e-05,0.00125688
-2.45155e-05,0.00132161
0.00023447,0.0012991
-0.000214053,0.00130824
-0.000112334,0.00137121
3.83846e-05,0.00129847
-0.000286878,0.0013052
2.27783e-07,0.00131279
-4.13439e-05,0.00117357
1.85133e-05,0.00111544
-0.00011572,0.00114626
0.000176249,0.00115249
4.10924e-05,0.00111798
-7.35526e-05,0.00114793
0.000278006,0.00110359
-4.4575e-05,0.0011135
0.000195933,0.00118973
0.000416052,0.00108356
0.00044694,0.00103476
0.000375171,0.00111905
0.00081763,0.00112063
0.00056141,0.00116672
0.000474693,0.00124681
0.000660631,0.00117215
0.000446236,0.00122306
0.000435882,0.00126246
0.000577215,0.00115334
0.000378045,0.00108985
0.00021,0.00116576
0.000411793,0.00112214
9.96999e-05,0.00112206
0.000203867,0.00117475
0.000412196,0.00105303
0.000264562,0.00111786
0.000493618,0.0011852
0.000464236,0.00106894
0.000454049,0.00103305
0.000273468,0.00109017
0.000537299,0.00114463
0.000280264,0.00114137
0.000282345,0.00123862
0.000446456,0.00119561
0.000248007,0.00117823
0.000439199,0.00124032
0.000549112,0.0011411
0.000505607,0.00112238
0.000232993,0.00118095
0.000430755,0.001157
0.000165527,0.00116175
0.000101244,0.00123991
0.000275543,0.00117913
2.59562e-05,0.00125507
0.000254154,0.00132423
0.000303041,0.00124483
0.00020427,0.00115293
0.000170573,0.00121257
0.000343092,0.00114823
0.000215517,0.00112857
0.000305418,0.00124577
0.000496695,0.00116324
0.000298196,0.00121376
0.000491108,0.00124913
0.000603761,0.00113274
0.000520379,0.00110821
0.000381172,0.00118713
0.000491476,0.00120264
0.000369206,0.00115496
0.000381724,0.00122003
0.000631975,0.0011674
0.000447424,0.00118772
0.000516281,0.00126381
0.0005923,0.00119377
0.000448324,0.00113991
0.000323783,0.00119559
0.000606839,0.00123703
0.000375287,0.00125459
0.000361599,0.00132735
0.000485598,0.0013098
0.000119055,0.00132271
0.000369728,0.00134794
0.00027998,0.00124086
0.000254894,0.00116289
9.56226e-05,0.00122126
0.000358625,0.00116194
-7.02418e-06,0.00115768
0.000112635,0.00118893
0.000337698,0.00113258
0.000175287,0.00118618
0.000318261,0.00120164
0.000367796,0.00113997
0.000406404,0.00110219
0.000220951,0.00114772
0.000395924,0.00114113
0.000236117,0.00115259
5.34559e-05,0.00120208
0.00028224,0.00114589
-8.23343e-06,0.00119201
-5.99137e-06,0.0012523
0.000128743,0.00118344
-7.13044e-05,0.00117285
-0.000289978,0.00121595
-5.1529e-05,0.00118489
-0.000255494,0.00114009
-0.000245883,0.00115655
-7.17937e-05,0.00106952
-0.0002236,0.00109008
-6.8703e-05,0.00116646
1.273e-05,0.00109473
-4.85225e-05,0.0010604
-0.000104572,0.00107184
0.000197973,0.00103596
1.53941e-05,0.00104347
8.92779e-05,0.00109615
0.000210041,0.00103434
3.59752e-05,0.00106007
0.000349662,0.00106595
0.000419129,0.000978954
0.00034872,0.000987799
8.85816e-05,0.000999904
0.00030947,0.000956742
0.000153415,0.000950698
9.71797e-05,0.000973305
0.000305564,0.000942227
-1.43101e-05,0.000997674
6.41315e-06,0.00104927
4.41791e-05,0.00100353
-6.47732e-06,0.000960085
-0.000108642,0.00100495
0.000132557,0.000963038
4.80432e-05,0.000979475
4.82502e-05,0.00104204
0.000315898,0.000978234
7.60867e-05,0.00101307
0.000251796,0.00101017
0.000430437,0.000928319
0.000247532,0.000960643
0.000196057,0.00101314
0.000317775,0.000972198
6.66606e-05,0.000954245
0.000229122,0.000978242
0.000379282,0.000895351
0.000209951,0.000931127
0.000396615,0.000941036
0.000333981,0.00089526
0.000173475,0.00089947
-2.96753e-06,0.000931827
0.000146899,0.000934348
-0.000161743,0.000961042
-0.000210782,0.00100467
-1.06102e-05,0.000964383
-0.000295243,0.000966035
-0.000128638,0.000973701
-6.30086e-05,0.000900433
-9.10567e-05,0.000914282
-0.000222693,0.000968833
4.57178e-05,0.000951734
-0.000120443,0.000966698
-4.95918e-05,0.0009677
0.000187431,0.000892937
-1.40326e-05,0.000926428
0.000190859,0.000944764
0.000261577,0.000884486
0.000116611,0.000885862
4.45062e-05,0.000905097
0.000311547,0.00087381
9.62838e-05,0.000913919
6.84706e-05,0.000957841
0.000185362,0.000902266
1.89446e-05,0.000946669
0.000133694,0.000953919
8.49437e-05,0.000857793
4.69201e-05,0.000861411
-8.19445e-05,0.000888676
5.38187e-05,0.000868592
-7.02373e-05,0.00088111
-8.26847e-05,0.000882416
0.000125263,0.000827208
-1.51058e-05,0.000853934
-2.05064e-05,0.000887692
4.94168e-05,0.000859549
1.01181e-05,0.000870334
-0.000120374,0.000887
0.000121782,0.000881292
-6.88806e-05,0.000914997
-4.39967e-05,0.000951851
9.09323e-05,0.000923488
-5.99455e-05,0.000945995
0.000165859,0.000946153
0.000286367,0.000891214
0.000208651,0.000910394
4.56903e-06,0.000937386
0.000163127,0.000897534
-5.43139e-05,0.00090993
-8.51699e-05,0.000949292
8.31354e-05,0.000886133
-0.000160096,0.00092107
7.6259e-06,0.000944283
5.47491e-06,0.000907588
7.77023e-05,0.000891421
-7.52502e-05,0.000923506
0.000128535,0.000916051
8.60498e-05,0.000914264
1.23911e-05,0.000944553
0.000178172,0.000889438
1.36615e-05,0.000915472
7.39655e-05,0.00091935
0.000295838,0.000868175
0.000156741,0.000899128
0.000104569,0.000926637
0.000220938,0.000946959
0.000110829,0.000913798
0.000270689,0.000964457
0.000549675,0.000935219
0.000387221,0.000984284
0.00051563,0.0010349
0.000527134,0.000976672
0.000467575,0.000960932
0.000412488,0.000963508
0.000579112,0.000958015
0.000313996,0.000981052
0.000308286,0.00102665
0.000397092,0.000990145
0.000137964,0.00100049
0.000330223,0.000994429
0.000357058,0.000901772
0.000384137,0.000887425
0.000263581,0.000914536
0.000509324,0.000900646
0.000336769,0.000894178
0.000331406,0.000912184
0.000597351,0.000899226
0.000419437,0.000942586
0.000525217,0.000982382
0.000608891,0.000940546
0.000504138,0.000915978
0.000372711,0.000970494
0.000508268,0.000943842
0.000429931,0.000976543
0.000380307,0.000999318
0.000473757,0.000935925
0.000334946,0.000990943
0.000373333,0.00100299
0.000454026,0.000938741
0.000204412,0.000931272
7.5502e-05,0.000959133
0.000270893,0.000900398
5.56546e-05,0.000893742
0.000160399,0.000918012
0.000220402,0.000818018
0.000109653,0.000840583
0.000248866,0.000878949
0.000235837,0.000805153
0.000288557,0.000779212
0.000192022,0.000798929
0.000395821,0.000802704
0.000232028,0.000825252
0.000231305,0.000892964
0.000340915,0.000876114
0.000162705,0.000864774
0.00032294,0.000902823
0.000444328,0.000853421
0.000363389,0.000874464
0.000153892,0.000891573
0.000364353,0.000842462
0.000188729,0.000840286
0.000132297,0.000869777
0.00032569,0.000845689
0.000128825,0.000900344
0.000202306,0.00093729
0.000293726,0.000903143
0.000233083,0.000863744
0.000183686,0.000893707
0.000384639,0.000840898
0.000290136,0.000827978
0.000246126,0.000881876
0.000328294,0.000811038
7.30888e-05,0.000827784
0.000235976,0.000813915
0.000318519,0.000732102
0.000243128,0.000718401
0.00013542,0.000769616
0.000180091,0.000760405
5.77077e-05,0.00076132
5.21531e-05,0.000827792
0.000223973,0.000779395
8.17001e-05,0.000833808
0.000142362,0.00085924
0.000213088,0.000789517
0.000111705,0.000765487
2.04036e-05,0.000807209
0.000240611,0.000796415
-4.6076e-05,0.000821411
-6.95377e-05,0.000860486
7.20359e-05,0.000800841
-0.000166029,0.000808483
-3.90641e-06,0.000812211
2.26109e-05,0.000727129
-2.25669e-05,0.000700158
-4.6318e-05,0.000763922
0.000186528,0.000715918
8.05247e-05,0.000722939
0.000100531,0.00073675
0.000307426,0.000678013
0.000174706,0.000734241
0.000352957,0.000746692
0.000415907,0.000660797
0.000439789,0.000641643
0.000341601,0.000684143
0.000536699,0.000682058
0.000377365,0.000720752
0.000262605,0.000770725
0.000395112,0.000714994
0.000270962,0.000744431
0.000309586,0.00078342
0.000370306,0.000714553
0.000207392,0.000703445
8.96159e-05,0.000744326
0.000201159,0.00071553
1.22007e-05,0.000716927
5.41995e-05,0.000746585
0.000172275,0.000671181
7.01797e-05,0.000701995
0.000142981,0.000730947
0.000168998,0.000649884
4.89895e-05,0.000627072
2.79037e-05,0.000661907
0.000258234,0.000642688
6.57144e-05,0.000667587
0.000123729,0.000709722
0.000217167,0.000665994
3.27943e-05,0.000679589
0.000196212,0.000697933
0.000224644,0.00062143
0.000212664,0.000599635
-2.86747e-05,0.000621365
0.000168015,0.00061437
-5.15698e-05,0.000616758
-0.000153197,0.000665796
3.79544e-06,0.000661331
-0.000218825,0.000695919
-0.000116387,0.000759276
-1.63665e-05,0.00071245
-2.79401e-05,0.00065549
-9.9248e-05,0.000681883
2.72226e-05,0.000661048
-3.86181e-05,0.000640432
-8.50094e-05,0.000698743
6.58588e-05,0.000660535
-9.37329e-05,0.000682532
1.04373e-05,0.000711797
0.000161595,0.000637546
3.80636e-05,0.000624355
-3.53444e-05,0.000674822
5.31075e-05,0.000688875
-0.00013561,0.000659347
-1.62984e-05,0.000686693
0.000158491,0.000639707
9.40058e-06,0.000666737
0.000131854,0.000723493
0.000127311,0.000667779
8.98108e-05,0.000630605
-6.85544e-06,0.000623804
0.000127021,0.000662739
-5.45172e-05,0.000662633
-9.17231e-05,0.000722768
-1.54544e-05,0.000719464
-0.000229967,0.000722255
-0.000113176,0.000764968
-7.87023e-05,0.000703654
-5.32506e-05,0.000671831
-0.000153002,0.00069795
5.42764e-05,0.000681523
-0.00015558,0.000668972
-0.000126449,0.000705785
6.96223e-05,0.000681687
-7.00365e-05,0.000710357
3.40796e-05,0.000743386
8.51832e-05,0.000713112
1.19664e-05,0.000677519
-3.15714e-05,0.000714039
9.27586e-05,0.000682192
-3.98888e-05,0.000676198
-3.35456e-05,0.000728604
6.03482e-05,0.000674169
-7.15427e-05,0.000730368
-2.00769e-05,0.000773525
2.63209e-07,0.000689885
-9.91608e-05,0.000669952
-0.000229321,0.000712247
-0.000110278,0.00071394
-0.000197658,0.000691062
-0.00018434,0.000719755
-4.92942e-05,0.000665194
-0.000137262,0.000675651
-2.36544e-05,0.000731123
-5.02404e-06,0.000673944
-4.5642e-05,0.000645375
-9.90344e-05,0.000661415
9.71796e-05,0.000639255
-8.97499e-05,0.00063954
5.80393e-06,0.000674627
0.000136189,0.000638154
-6.23481e-06,0.000652276
0.000214569,0.000676146
0.000282721,0.000610349
0.000159207,0.000618616
3.87725e-05,0.000662005
0.000177804,0.000621783
5.46123e-05,0.000641722
6.26143e-05,0.000671622
0.000173944,0.000626581
7.09448e-06,0.000686741
0.000117176,0.000705799
7.60162e-05,0.000653635
0.000122487,0.00061677
-2.85692e-07,0.000655362
0.000172589,0.000663082
0.000145295,0.000658941
6.5556e-05,0.000699552
0.000310136,0.000657879
0.000118998,0.000656242
0.000199867,0.000676244
0.00036943,0.000633709
0.000291323,0.000631749
0.000200358,0.000675737
0.000305766,0.000666833
0.000190084,0.000649777
0.000211657,0.000691686
0.000343326,0.000643783
0.00025497,0.000666292
0.000325653,0.000692188
0.000377896,0.000628176
0.000225804,0.00060812
9.95857e-05,0.000642291
0.000215503,0.000639608
1.8387e-05,0.000645462
2.6668e-05,0.000685686
0.000136051,0.00064943
-7.85556e-05,0.000653708
5.70343e-05,0.000669566
5.12885e-05,0.000584382
6.18277e-05,0.000567755
-1.01847e-05,0.000607528
0.000181894,0.000610399
0.00013116,0.000591628
0.000121645,0.000608351
0.000330864,0.000581573
0.000178942,0.000590951
0.000290301,0.000647419
0.000363661,0.000604273
0.000355587,0.000598511
0.0002448,0.000641645
0.000375268,0.000629358
0.000260053,0.000651161
0.000185284,0.000692195
0.000311211,0.000650603
0.000148063,0.000681243
0.000170685,0.000694922
0.000241226,0.000635813
0.000126394,0.000636247
5.00234e-05,0.000672874
0.000147169,0.000664478
-4.20169e-05,0.00066061
4.63199e-05,0.000668031
0.000105774,0.000611389
-4.63211e-05,0.000631105
2.57934e-05,0.000672608
-4.72557e-05,0.00063093
-3.36662e-05,0.000618751
-0.000121952,0.000632235
3.26689e-05,0.000655979
-0.000104017,0.000672816
-0.000145435,0.000710223
-5.65403e-05,0.000716328
-0.000182114,0.000714215
-5.59193e-05,0.000729093
7.95993e-06,0.000692703
-6.27437e-05,0.00070341
-0.000227904,0.000716434
-6.60547e-05,0.000691126
-0.00021015,0.000685801
-0.000239957,0.000719994
-0.000142827,0.000697394
-0.000290205,0.000726271
-0.000175262,0.000761294
-0.000154709,0.000736976
-0.00022076,0.000706402
-0.000232992,0.000722355
-0.000134736,0.000702823
-0.000221886,0.00068165
-0.0001513,0.000730338
-3.3361e-05,0.000692424
-0.000149656,0.000714804
-6.22829e-05,0.000728831
-4.37177e-06,0.000676972
-9.07304e-05,0.000687782
-0.000160036,0.000711236
-0.000105619,0.00073458
-0.000146737,0.000701732
-9.22014e-05,0.000736421
0.000123478,0.00072489
-3.02603e-05,0.000746967
-3.14966e-06,0.000791382
4.40317e-05,0.000766285
8.23462e-06,0.000735675
-6.54116e-05,0.000718634
6.56209e-05,0.000737206
-8.60689e-05,0.000730521
-0.000123019,0.000779953
-4.06399e-05,0.000785008
-0.00024699,0.000785573
-0.000132467,0.00078651
-0.000116593,0.000716016
-0.000124962,0.000695233
-0.000193706,0.00072656
3.92325e-05,0.000714719
-0.000108663,0.000706765
-6.17365e-05,0.000707137
0.000104114,0.000668342
-3.51613e-05,0.000686045
9.33763e-05,0.000709091
0.000150351,0.000679145
0.000105271,0.000651175
2.10177e-06,0.000664362
0.000108729,0.000658248
4.62903e-05,0.000660164
-3.85632e-05,0.000692108
9.97014e-05,0.000669078
-5.79269e-05,0.000700274
-6.94571e-05,0.000737971
3.92676e-05,0.000705064
-0.000124603,0.000700726
-0.00029636,0.000733468
-0.000143497,0.000717908
-0.000259111,0.000698289
-0.000215216,0.000706979
-0.000107339,0.000666129
