estimator,half_CI
0.201308,0.00386369
0.201711,0.00392461
0.201704,0.0039217
0.201722,0.00393037
0.201628,0.003927
0.201616,0.00393821
0.201634,0.00390744
0.201856,0.00391219
0.201887,0.00391278
0.201748,0.0038937
0.2018,0.00391056
0.201595,0.00389785
0.201502,0.00388003
0.20146,0.00390601
0.201715,0.0038564
0.201745,0.00385976
0.201703,0.00388567
0.201839,0.0038625
0.201767,0.00382716
0.201685,0.00384597
0.201516,0.00381988
0.201384,0.0038126
0.201333,0.00383397
0.201192,0.00385531
0.201094,0.00387379
0.201016,0.00389034
0.200789,0.00389802
0.200661,0.00389796
0.200831,0.00394096
0.200872,0.00392111
0.200879,0.00388321
0.201022,0.00391029
0.201323,0.00392916
0.201442,0.00395351
0.201537,0.00398571
0.201486,0.00398736
0.201488,0.00402769
0.201524,0.00406371
0.201443,0.00404826
0.201355,0.00407144
0.201169,0.00409861
0.201228,0.00411666
0.20102,0.00410245
0.20113,0.00411994
0.201053,0.00409041
0.201118,0.00406636
0.201059,0.0039981
0.201022,0.00399884
0.200994,0.00398681
0.201237,0.00396868
0.201249,0.00397388
0.201432,0.00394065
0.201513,0.00389539
0.201632,0.00388535
0.201529,0.00387653
0.201531,0.00387263
0.201563,0.00386959
0.201656,0.00383587
0.201618,0.00381622
0.201814,0.00380569
0.201572,0.00379036
0.201562,0.00369461
0.201366,0.00367973
0.201242,0.00370688
0.201368,0.00370212
0.201445,0.0036762
0.20162,0.00367494
0.201848,0.00363181
0.201819,0.00362082
0.201789,0.00358767
0.202063,0.00360167
0.20217,0.00356749
0.202075,0.00355161
0.202029,0.0035749
0.201989,0.00355191
0.202006,0.00353973
0.201987,0.00356819
0.202059,0.00355871
0.201794,0.00355814
0.202012,0.00358979
0.201921,0.00358382
0.201963,0.00356426
0.201728,0.0035483
0.202038,0.00353829
0.202256,0.00351689
0.202311,0.00349501
0.202364,0.00350984
0.202433,0.00348354
0.202485,0.00346448
0.20233,0.00343624
0.202179,0.00342464
0.202139,0.0034298
0.20212,0.00341817
0.202197,0.00345724
0.202202,0.00345149
0.202304,0.0034131
0.202055,0.00339304
0.20206,0.00334772
0.20198,0.00333503
0.201982,0.0032911
0.202197,0.00332789
0.202115,0.00331828
0.202022,0.00332699
0.201876,0.00336031
0.201804,0.00335118
0.201661,0.0033221
0.201807,0.00333101
0.201926,0.00331982
0.201988,0.00334529
0.202,0.0033687
0.201923,0.0033616
0.202121,0.00338568
0.202257,0.00341429
0.202219,0.00341157
0.202273,0.00342531
0.202335,0.0034688
0.202158,0.00346391
0.202089,0.00347216
0.201978,0.00348165
0.20184,0.00348983
0.20195,0.00350147
0.202252,0.00348918
0.202317,0.00350934
0.202185,0.00348813
0.202431,0.00342483
0.202371,0.00340014
0.20219,0.00339398
0.202106,0.00338722
0.20201,0.00333768
0.20192,0.00329649
0.201783,0.00329791
0.201798,0.00328332
0.201695,0.00327171
0.201657,0.00325138
0.201675,0.00321586
0.201707,0.00315693
0.201758,0.0031808
0.201835,0.00318734
0.201723,0.00316168
0.201772,0.00315527
0.201695,0.00312563
0.201611,0.00313779
0.201695,0.00317055
0.201559,0.00317367
0.2016,0.00318177
0.201635,0.00320073
0.201628,0.00320793
0.201767,0.00323253
0.201871,0.00327211
0.201919,0.0032795
0.201761,0.00327707
0.201767,0.00329261
0.201787,0.00330571
0.20159,0.0033081
0.20172,0.00333648
0.201585,0.00334091
0.201628,0.00331265
0.201671,0.00335473
0.201533,0.00335374
0.201497,0.0033096
0.201435,0.00329276
0.201576,0.00326603
0.201648,0.00324525
0.201635,0.00323917
0.201526,0.003227
0.20139,0.00322362
0.201415,0.00320337
0.201367,0.00319967
0.201262,0.00319614
0.201248,0.00318762
0.201141,0.00318514
0.201326,0.00312976
0.201383,0.00310016
0.201344,0.00310105
0.201365,0.00311605
0.201618,0.00311835
0.201603,0.0031511
0.201626,0.00314808
0.201858,0.00317324
0.201839,0.00319109
0.201617,0.00319027
0.201539,0.00318833
0.201394,0.0031783
0.201432,0.00317951
0.201673,0.00318014
0.202143,0.00322885
0.202363,0.00319559
0.202482,0.00321859
0.202448,0.00320797
0.202402,0.00321573
0.202293,0.00320838
0.202173,0.00319369
0.202125,0.00318692
0.201988,0.00320466
0.201842,0.00318739
0.201807,0.00320819
0.201885,0.00321386
0.201956,0.00316984
0.202234,0.00312494
0.202222,0.00314558
0.202387,0.00311964
0.202515,0.00312088
0.202757,0.00313289
0.202662,0.00312271
0.202508,0.00310606
0.202418,0.00310737
0.202311,0.00311045
0.202296,0.003079
0.202261,0.00308291
0.20218,0.00307505
0.202162,0.00311731
0.202379,0.00315755
0.202514,0.00313825
0.202459,0.00312194
0.202534,0.00311792
0.202513,0.00311039
0.202334,0.00309214
0.202293,0.00308493
0.202281,0.00305861
0.20218,0.0030505
0.202123,0.00307644
0.202236,0.00312918
0.202221,0.0031098
0.202225,0.00310572
0.202354,0.0030957
0.202339,0.00307969
0.202283,0.00308649
0.202356,0.0030694
0.202235,0.00306143
0.202224,0.00306554
0.202188,0.00307376
0.202163,0.00307586
0.202329,0.00308918
0.202228,0.00307071
0.202224,0.00304278
0.202128,0.00304573
0.20192,0.00304071
0.202058,0.00304142
0.202268,0.00305682
0.202279,0.00304397
0.202346,0.00299303
0.202423,0.00299229
0.202567,0.00296086
0.202456,0.00295204
0.202533,0.00296646
0.202505,0.00295105
0.202655,0.00294142
0.202747,0.00296351
0.202881,0.00291245
0.202828,0.00290069
0.202686,0.00290082
0.202608,0.002879
0.202709,0.00288551
0.20275,0.00286802
0.202732,0.00285268
0.202809,0.00284534
0.202729,0.00284882
0.202605,0.00284372
0.2025,0.00283779
0.20252,0.00284874
0.202473,0.00282167
0.20246,0.00281144
0.20263,0.00284085
0.202772,0.00285411
0.202878,0.00286639
0.202954,0.00290436
0.202956,0.00289261
0.202953,0.00290262
0.202955,0.00290702
0.203005,0.00289899
0.202849,0.00290175
0.202779,0.00287254
0.202719,0.00284862
0.202713,0.00284823
0.20289,0.00280611
0.202986,0.00278814
0.203096,0.00274934
0.203262,0.00274305
0.203203,0.00273258
0.203262,0.00274117
0.20342,0.0027437
0.203286,0.00272624
0.203367,0.00271664
0.20334,0.002711
0.203199,0.00269152
0.203104,0.00268611
0.203135,0.00269724
0.203133,0.00269577
0.203067,0.00269802
0.203273,0.00265356
0.203156,0.00264934
0.203129,0.00264155
0.203233,0.00264486
0.203174,0.00263704
0.203159,0.00263341
0.203095,0.00263059
0.20306,0.00264786
0.202918,0.00264426
0.202926,0.00268725
0.202907,0.00266228
0.202893,0.00267366
0.203026,0.00275215
0.203078,0.00276612
0.203036,0.00276098
0.20307,0.00279742
0.202904,0.00279126
0.202784,0.00276772
0.202758,0.00276247
0.202587,0.00274927
0.202592,0.0027465
0.202593,0.00273922
0.202547,0.00275284
0.202589,0.00275846
0.202511,0.00276259
0.202498,0.00275678
0.202479,0.00274863
0.202473,0.00276528
0.202546,0.0027562
0.202624,0.00275094
0.202705,0.0028011
0.202683,0.00282373
0.202511,0.00283157
0.202555,0.00285062
0.202547,0.00287986
0.202565,0.00289854
0.202784,0.00288208
0.20275,0.00286918
0.202685,0.00287733
0.202708,0.00287321
0.202873,0.00286663
0.202934,0.00282748
0.203141,0.0028145
0.203147,0.00282378
0.203068,0.0028088
0.203034,0.00281798
0.202892,0.00281746
0.202857,0.00279964
0.202849,0.00280482
0.202851,0.00280948
0.202915,0.00277819
0.202809,0.00277724
0.202744,0.00276585
0.202657,0.00278921
0.202596,0.00278863
0.20257,0.0027881
0.202564,0.00280179
0.202585,0.00280231
0.202592,0.00281726
0.202473,0.00282016
0.202476,0.00282397
0.202455,0.00280227
0.202463,0.00281146
0.202839,0.00285195
0.202941,0.00283315
0.203061,0.00279229
0.203268,0.00279316
0.203336,0.00278808
0.203287,0.00278458
0.203245,0.00278961
0.203154,0.00278034
0.203099,0.00278058
0.203036,0.00279849
0.202931,0.00278021
0.202962,0.00281271
0.202951,0.00282817
0.203047,0.00280542
0.203123,0.00278647
0.203272,0.00280888
0.203323,0.00283915
0.203334,0.00282893
0.203337,0.00282521
0.203515,0.00278617
0.203506,0.00279227
0.203516,0.00280743
0.203442,0.00281939
0.203393,0.00280498
0.203344,0.00280232
0.203295,0.00280079
0.203203,0.00282208
0.203168,0.0028329
0.203042,0.00281256
0.202957,0.00282196
0.202921,0.00279834
0.202873,0.00278382
0.202755,0.00279084
0.202764,0.00276477
0.202651,0.0027456
0.202579,0.00273119
0.20261,0.00273229
0.202519,0.0027104
0.202448,0.00269471
0.202466,0.00266662
0.202639,0.00266013
0.202561,0.00264039
0.20264,0.00265701
0.202727,0.00267012
0.202888,0.00268626
0.20287,0.00269605
0.202808,0.00269332
0.202862,0.00272849
0.202954,0.00276659
0.203068,0.00280001
0.203137,0.00278794
0.203113,0.00278012
0.202999,0.00276715
0.202959,0.00276172
0.203014,0.00276945
0.2031,0.00275149
0.203198,0.00275548
0.203149,0.00275627
0.203103,0.0027657
0.2031,0.00271957
0.203054,0.00272308
0.202932,0.00272672
0.202913,0.00271534
0.202861,0.00270592
0.202879,0.00268216
0.202926,0.00268319
0.202912,0.00269979
0.202879,0.00269618
0.202802,0.00268098
0.202838,0.00267667
0.202788,0.00266183
0.202836,0.00266451
0.202893,0.00267011
0.202763,0.00265089
0.202637,0.00264802
0.20261,0.00265972
0.202633,0.0026712
0.202585,0.00265841
0.202613,0.00268452
0.202586,0.0026747
0.202681,0.00267656
0.202804,0.00267294
0.202875,0.00266048
0.202812,0.00266687
0.202741,0.00268663
0.202716,0.00270285
0.2026,0.00269682
0.202621,0.00271418
0.202694,0.00272066
0.202655,0.00273529
0.202763,0.00272722
0.202786,0.00272799
0.202735,0.0027271
0.202819,0.00272431
0.202802,0.00272224
0.202832,0.00270136
0.202826,0.00268464
0.202797,0.00269674
0.202716,0.00269451
0.202787,0.00272951
0.202748,0.00272612
0.202718,0.00272783
0.202628,0.00272976
0.202618,0.00271566
0.202617,0.00271401
0.202732,0.00270486
0.202714,0.0027081
0.202671,0.00270325
0.202545,0.00269385
0.202551,0.00269854
0.20256,0.00272701
0.202629,0.00273693
0.202536,0.00274622
0.202375,0.00274075
0.202413,0.00271641
0.202376,0.00270331
0.202259,0.00271149
0.202322,0.0027026
0.202205,0.00269836
0.202208,0.00268945
0.20225,0.00269474
0.202496,0.00273288
0.202446,0.00273027
0.20256,0.00272855
0.202463,0.00272428
0.202428,0.00276019
0.202473,0.00278951
0.202443,0.00278227
0.202376,0.002794
0.202291,0.00279765
0.202199,0.00280508
0.202244,0.00279583
0.202263,0.00279589
0.202295,0.00278604
0.202383,0.00277048
0.202439,0.0027878
0.20246,0.00278716
0.202574,0.00278623
0.202625,0.00278622
0.202465,0.00278557
0.202523,0.00275143
0.202421,0.00275637
0.202365,0.00274434
0.202337,0.00278101
0.202337,0.0028081
0.202304,0.00280889
0.202371,0.00280139
0.202407,0.00279642
0.202484,0.00279788
0.202359,0.00278409
0.202411,0.00275461
0.202258,0.00275207
0.202155,0.00274081
0.20217,0.00272497
0.202079,0.00271743
0.202137,0.002713
0.202137,0.00270755
0.202228,0.00271236
0.202144,0.00270637
0.202211,0.0027259
0.202164,0.0027249
0.202116,0.00272388
0.202016,0.00273039
0.201919,0.00274023
0.201902,0.00276054
0.201834,0.00276264
0.201789,0.00276926
0.201754,0.00278225
0.201877,0.00279101
0.201888,0.00279379
0.201933,0.00277314
0.201959,0.00277042
0.202044,0.00276697
0.202217,0.00274677
0.202361,0.00276315
0.202332,0.00276951
0.202336,0.00275994
0.202356,0.00277778
0.202365,0.00277031
0.202335,0.00280692
0.202367,0.00282344
0.202341,0.00281696
0.202482,0.00276513
0.202526,0.00274492
0.202663,0.00274833
0.202572,0.00274214
0.202577,0.00274019
0.202535,0.00272269
0.202547,0.00268964
0.202534,0.00268335
0.202458,0.002683
0.20238,0.00268957
0.20235,0.0026955
0.202294,0.00268493
0.202257,0.00267705
0.202371,0.00267772
0.202318,0.0026658
0.202311,0.00265464
0.202238,0.00265334
0.202192,0.00263886
0.202202,0.00265521
0.202246,0.00266961
0.202258,0.00267765
0.202232,0.00268487
0.202255,0.00271064
0.202271,0.00271415
0.202169,0.00271163
0.202194,0.00271506
0.202157,0.00270584
0.202267,0.00270826
0.202411,0.00272122
0.202595,0.00275368
0.202626,0.00273276
0.20267,0.00275734
0.202695,0.00274796
0.202657,0.0027423
0.202636,0.00274175
0.202569,0.00271244
0.202624,0.00272731
0.202633,0.00274437
0.202714,0.00271071
0.20262,0.00270368
0.202614,0.00271454
0.202644,0.00271866
0.202733,0.00270583
0.202829,0.00270685
0.202816,0.00271183
0.202785,0.00269759
0.202806,0.00269802
0.202708,0.00269563
0.202589,0.00268829
0.20252,0.00269113
0.202502,0.00267817
0.20247,0.00266528
0.202421,0.00266365
0.202414,0.0026523
0.202345,0.00266037
0.202381,0.00266291
0.202387,0.00267679
0.202275,0.00265931
0.202291,0.00266949
0.202172,0.00266825
0.202039,0.00265952
0.20203,0.00266089
0.201949,0.0026549
0.201953,0.00266266
0.201879,0.00266792
0.201812,0.0026768
0.201805,0.00266294
0.201931,0.00267201
0.20203,0.00267281
0.202035,0.00267255
0.201922,0.00267366
0.201933,0.00267385
0.201853,0.00268038
0.20178,0.00269342
0.201694,0.00269122
0.201598,0.00269834
0.201717,0.00269499
0.201831,0.00268348
0.201913,0.00265927
0.202084,0.00263473
0.202042,0.00262936
0.202128,0.00263366
0.202243,0.00262521
0.202296,0.00262034
0.20223,0.00260441
0.202218,0.00260115
0.202141,0.00260289
0.202146,0.00258576
0.202085,0.00258527
0.202038,0.00257333
0.202059,0.00256548
0.202234,0.0025835
0.202294,0.00259234
0.202353,0.00256466
0.202264,0.00256683
0.202204,0.00256494
0.202153,0.00256366
0.202208,0.00256731
0.202223,0.00257115
0.202196,0.00260789
0.202109,0.00259612
0.202011,0.00259115
0.202017,0.00257639
0.202159,0.00258618
0.202122,0.00257763
0.202212,0.00255952
0.202189,0.00256594
0.202214,0.00256328
0.202324,0.00257113
0.202508,0.0025765
0.202489,0.00256948
0.202332,0.00257161
0.202321,0.00258285
0.202313,0.00256353
0.202292,0.00256413
0.202284,0.00255683
0.202173,0.00254695
0.202119,0.00256164
0.202204,0.00255496
0.202334,0.0025417
0.202357,0.00253869
0.202405,0.00256031
0.202415,0.00254791
0.202365,0.00255268
0.202373,0.00256118
0.202318,0.00255544
0.202253,0.00257741
0.202272,0.0026064
0.202284,0.00262023
0.202258,0.00260558
0.202203,0.00260755
0.202194,0.00260646
0.202229,0.0026203
0.202293,0.00263275
0.202215,0.00262234
0.202142,0.00263345
0.202129,0.00262133
0.20202,0.00261794
0.202007,0.0026078
0.201965,0.00259908
0.201838,0.00259329
0.201836,0.0026003
0.201806,0.00261404
0.201719,0.00260318
0.201748,0.00260675
0.201844,0.00261518
0.201946,0.00261591
0.201956,0.00259979
0.201919,0.00260721
0.201865,0.00259479
0.201752,0.00260549
0.201715,0.0025862
0.201602,0.00259092
0.201692,0.00261066
0.201683,0.0026376
0.201762,0.00263754
0.201686,0.00263694
0.201676,0.00262962
0.201714,0.00264531
0.201817,0.00264223
0.201846,0.00265049
0.201823,0.00265285
0.201901,0.00268394
0.201976,0.00270062
0.202027,0.00271072
0.201909,0.00270779
0.20183,0.00270497
0.20184,0.00270834
0.201897,0.00271262
0.201994,0.00271766
0.20209,0.00270477
0.202056,0.0026844
0.202098,0.00266681
0.20202,0.00265252
0.201979,0.00264042
0.202064,0.00261553
0.201989,0.00260073
0.201955,0.00258444
0.201897,0.00258083
0.201865,0.00257388
0.201825,0.00256648
0.201821,0.00257329
0.201969,0.00258832
0.202034,0.00255447
0.201933,0.00255179
0.201956,0.00254904
0.201961,0.00255177
0.201965,0.00255016
0.20193,0.00255097
0.201925,0.00256705
0.201889,0.00258183
0.20179,0.00257536
0.201726,0.00256207
0.201758,0.00254157
0.201747,0.00254872
0.201757,0.00254537
0.201861,0.00253232
0.201907,0.00255064
0.201994,0.00254829
0.202122,0.00253403
0.202102,0.00252962
0.202039,0.00251782
0.202039,0.00251943
0.201962,0.00251417
0.201942,0.00252086
0.201925,0.00252812
0.201915,0.00250677
0.201889,0.00251759
0.201839,0.00252706
0.201835,0.0025174
0.201805,0.00250321
0.201702,0.00250663
