estimator,half_CI
1.92183,0.00601272
1.92183,0.00601029
1.92148,0.00596852
1.92152,0.00587362
1.92139,0.0058065
1.92115,0.00581297
1.92131,0.00579362
1.92154,0.00580411
1.92161,0.00585798
1.92164,0.00582069
1.92222,0.00578548
1.92245,0.00581965
1.92295,0.00577987
1.92327,0.00582907
1.92331,0.00589694
1.92322,0.00587031
1.92319,0.00580802
1.92298,0.00574357
1.92293,0.00569891
1.9228,0.00571892
1.9224,0.00572166
1.92228,0.00566528
1.92228,0.00563847
1.92214,0.00554743
1.92222,0.00533431
1.92237,0.00528027
1.92197,0.005344
1.92183,0.00538703
1.92156,0.00541061
1.92148,0.00541136
1.92161,0.00535738
1.92135,0.00535672
1.92078,0.00536006
1.92051,0.00536302
1.9205,0.005418
1.92057,0.00544312
1.92046,0.00540316
1.92028,0.00531422
1.92019,0.00517424
1.92044,0.00507954
1.92038,0.00510677
1.92042,0.00508417
1.92066,0.00495922
1.92075,0.00481335
1.92048,0.00473736
1.9206,0.0046263
1.9206,0.00454008
1.92054,0.00456923
1.92085,0.00452242
1.92113,0.00453846
1.92098,0.00449207
1.9211,0.00440512
1.92112,0.0043515
1.92117,0.00435189
1.92122,0.00436765
1.92106,0.00436388
1.92089,0.0044229
1.92079,0.00439586
1.92067,0.0043841
1.92044,0.00447651
1.92066,0.00448209
1.92085,0.00455022
1.92084,0.0046342
1.92105,0.00468605
1.9213,0.00470494
1.92157,0.00475241
1.92194,0.00467857
1.92171,0.00473213
1.92149,0.00478413
1.92136,0.00477899
1.92115,0.00481101
1.92127,0.00480258
1.92135,0.00472844
1.9212,0.00471402
1.92103,0.00472801
1.92116,0.00470437
1.92101,0.0047745
1.92121,0.00471893
1.92129,0.00457059
1.92139,0.00443129
1.92136,0.00438724
1.92128,0.00436271
1.92172,0.00435161
1.92184,0.00441785
1.92183,0.00436017
1.92212,0.00440767
1.9221,0.00446298
1.92214,0.00442562
1.92239,0.00438612
1.92297,0.00450463
1.92333,0.00456284
1.92364,0.00463407
1.92343,0.00469165
1.92337,0.00468361
1.9231,0.00468843
1.92305,0.00476417
1.92299,0.00473528
1.92285,0.00472193
1.92251,0.00475629
1.92239,0.00470886
1.92247,0.004676
1.92228,0.00468124
1.92253,0.00462218
1.92248,0.00463575
1.92243,0.00460108
